date,precipitation_mm,temperature_c,snow_depth_cm,place
2020-04-15,0.0,-0.3,57.2,Rovaniemi
2020-04-16,0.0,-3.3,57.2,Rovaniemi
2020-04-17,0.6,-3.6,57.6,Rovaniemi
2020-04-18,1.0,-1.0,58.3,Rovaniemi
2020-04-19,0.9,5.0,43.5,Rovaniemi
2020-04-20,0.5,2.1,43.1,Rovaniemi
2020-04-21,0.0,1.7,43.1,Rovaniemi
2020-04-22,0.0,-3.1,43.1,Rovaniemi
2020-04-23,0.0,-0.1,43.1,Rovaniemi
2020-04-24,0.3,5.3,26.4,Rovaniemi
2020-04-25,0.5,1.4,26.4,Rovaniemi
2020-04-26,0.0,7.9,0.0,Rovaniemi
2020-04-27,0.0,3.9,0.0,Rovaniemi
2020-04-28,0.0,2.7,0.0,Rovaniemi
2020-04-29,0.0,2.6,0.0,Rovaniemi
2020-04-30,0.0,3.6,0.0,Rovaniemi
2020-05-01,0.0,0.4,0.0,Rovaniemi
2020-05-02,0.6,6.8,0.0,Rovaniemi
2020-05-03,1.5,5.8,0.0,Rovaniemi
2020-05-04,1.2,4.3,0.0,Rovaniemi
2020-05-05,0.8,5.0,0.0,Rovaniemi
2020-05-06,2.3,7.6,0.0,Rovaniemi
2020-05-07,0.1,10.9,0.0,Rovaniemi
2020-05-08,0.0,9.9,0.0,Rovaniemi
2020-05-09,1.7,6.8,0.0,Rovaniemi
2020-05-10,2.6,4.6,0.0,Rovaniemi
2020-05-11,0.0,3.1,0.0,Rovaniemi
2020-05-12,0.1,7.5,0.0,Rovaniemi
2020-05-13,0.3,5.5,0.0,Rovaniemi
2020-05-14,1.2,8.0,0.0,Rovaniemi
2020-05-15,0.0,8.6,0.0,Rovaniemi
2020-05-16,3.7,9.9,0.0,Rovaniemi
2020-05-17,1.9,5.4,0.0,Rovaniemi
2020-05-18,0.0,6.4,0.0,Rovaniemi
2020-05-19,0.0,8.0,0.0,Rovaniemi
2020-05-20,1.4,9.6,0.0,Rovaniemi
2020-05-21,0.0,9.7,0.0,Rovaniemi
2020-05-22,0.0,15.8,0.0,Rovaniemi
2020-05-23,0.0,3.9,0.0,Rovaniemi
2020-05-24,0.0,12.5,0.0,Rovaniemi
2020-05-25,0.0,12.6,0.0,Rovaniemi
2020-05-26,0.0,7.8,0.0,Rovaniemi
2020-05-27,0.0,9.1,0.0,Rovaniemi
2020-05-28,3.9,14.8,0.0,Rovaniemi
2020-05-29,0.0,9.0,0.0,Rovaniemi
2020-05-30,0.8,9.2,0.0,Rovaniemi
2020-05-31,0.0,11.1,0.0,Rovaniemi
2020-06-01,3.2,12.2,0.0,Rovaniemi
2020-06-02,0.0,13.6,0.0,Rovaniemi
2020-06-03,0.0,13.8,0.0,Rovaniemi
2020-06-04,2.4,13.2,0.0,Rovaniemi
2020-06-05,3.6,6.6,0.0,Rovaniemi
2020-06-06,4.7,11.4,0.0,Rovaniemi
2020-06-07,0.0,13.2,0.0,Rovaniemi
2020-06-08,0.4,13.3,0.0,Rovaniemi
2020-06-09,0.1,9.9,0.0,Rovaniemi
2020-06-10,0.0,9.2,0.0,Rovaniemi
2020-06-11,0.0,9.1,0.0,Rovaniemi
2020-06-12,3.3,13.0,0.0,Rovaniemi
2020-06-13,4.9,14.4,0.0,Rovaniemi
2020-06-14,0.0,12.3,0.0,Rovaniemi
2020-06-15,0.5,9.3,0.0,Rovaniemi
2020-06-16,1.7,12.4,0.0,Rovaniemi
2020-06-17,0.0,9.6,0.0,Rovaniemi
2020-06-18,0.0,10.2,0.0,Rovaniemi
2020-06-19,0.8,11.1,0.0,Rovaniemi
2020-06-20,0.6,10.0,0.0,Rovaniemi
2020-06-21,0.0,9.1,0.0,Rovaniemi
2020-06-22,0.0,15.8,0.0,Rovaniemi
2020-06-23,0.6,7.2,0.0,Rovaniemi
2020-06-24,0.7,10.4,0.0,Rovaniemi
2020-06-25,0.0,11.3,0.0,Rovaniemi
2020-06-26,0.0,14.8,0.0,Rovaniemi
2020-06-27,0.0,12.4,0.0,Rovaniemi
2020-06-28,1.0,10.9,0.0,Rovaniemi
2020-06-29,7.0,9.7,0.0,Rovaniemi
2020-06-30,0.7,14.3,0.0,Rovaniemi
2020-07-01,0.0,9.4,0.0,Rovaniemi
2020-07-02,0.0,11.8,0.0,Rovaniemi
2020-07-03,1.8,10.8,0.0,Rovaniemi
2020-07-04,0.8,12.3,0.0,Rovaniemi
2020-07-05,0.6,14.9,0.0,Rovaniemi
2020-07-06,0.0,12.6,0.0,Rovaniemi
2020-07-07,2.0,10.4,0.0,Rovaniemi
2020-07-08,0.6,14.7,0.0,Rovaniemi
2020-07-09,0.0,14.4,0.0,Rovaniemi
2020-07-10,3.8,13.1,0.0,Rovaniemi
2020-07-11,3.2,10.8,0.0,Rovaniemi
2020-07-12,0.0,8.0,0.0,Rovaniemi
2020-07-13,5.2,3.8,0.0,Rovaniemi
2020-07-14,0.0,10.1,0.0,Rovaniemi
2020-07-15,1.3,11.3,0.0,Rovaniemi
2020-07-16,0.4,5.8,0.0,Rovaniemi
2020-07-17,2.6,10.0,0.0,Rovaniemi
2020-07-18,5.0,7.7,0.0,Rovaniemi
2020-07-19,0.0,9.8,0.0,Rovaniemi
2020-07-20,1.5,6.8,0.0,Rovaniemi
2020-07-21,4.2,6.3,0.0,Rovaniemi
2020-07-22,0.0,7.7,0.0,Rovaniemi
2020-07-23,0.1,4.7,0.0,Rovaniemi
2020-07-24,0.0,9.8,0.0,Rovaniemi
2020-07-25,0.0,7.2,0.0,Rovaniemi
2020-07-26,1.6,4.1,0.0,Rovaniemi
2020-07-27,0.0,5.1,0.0,Rovaniemi
2020-07-28,0.0,7.9,0.0,Rovaniemi
2020-07-29,0.2,5.4,0.0,Rovaniemi
2020-07-30,1.8,7.6,0.0,Rovaniemi
2020-07-31,0.3,3.1,0.0,Rovaniemi
2020-08-01,0.9,4.6,0.0,Rovaniemi
2020-08-02,1.7,4.8,0.0,Rovaniemi
2020-08-03,9.8,10.2,0.0,Rovaniemi
2020-08-04,0.0,2.5,0.0,Rovaniemi
2020-08-05,0.7,5.6,0.0,Rovaniemi
2020-08-06,4.3,4.9,0.0,Rovaniemi
2020-08-07,0.0,7.8,0.0,Rovaniemi
2020-08-08,0.0,6.5,0.0,Rovaniemi
2020-08-09,2.2,1.6,0.0,Rovaniemi
2020-08-10,1.1,-0.2,0.8,Rovaniemi
2020-08-11,2.7,-1.4,2.7,Rovaniemi
2020-08-12,2.2,2.4,0.9,Rovaniemi
2020-08-13,0.0,4.0,0.0,Rovaniemi
2020-08-14,1.1,3.9,0.0,Rovaniemi
2020-08-15,0.1,0.1,0.0,Rovaniemi
2020-08-16,0.0,0.5,0.0,Rovaniemi
2020-08-17,0.0,3.6,0.0,Rovaniemi
2020-08-18,0.0,-2.3,0.0,Rovaniemi
2020-08-19,0.0,-6.9,0.0,Rovaniemi
2020-08-20,0.7,1.8,0.0,Rovaniemi
2020-08-21,0.5,-4.4,0.4,Rovaniemi
2020-08-22,0.7,-2.6,0.8,Rovaniemi
2020-08-23,0.0,-1.1,0.8,Rovaniemi
2020-08-24,0.0,-3.8,0.8,Rovaniemi
2020-08-25,1.8,-0.3,2.1,Rovaniemi
2020-08-26,1.6,3.3,0.0,Rovaniemi
2020-08-27,0.0,-5.8,0.0,Rovaniemi
2020-08-28,0.0,-3.9,0.0,Rovaniemi
2020-08-29,0.4,-4.6,0.3,Rovaniemi
2020-08-30,0.0,-4.2,0.3,Rovaniemi
2020-08-31,1.2,-6.9,1.1,Rovaniemi
2020-09-01,0.0,-7.4,1.1,Rovaniemi
2020-09-02,0.0,-7.8,1.1,Rovaniemi
2020-09-03,0.0,-7.8,1.1,Rovaniemi
2020-09-04,10.3,-8.1,8.3,Rovaniemi
2020-09-05,2.8,-13.7,10.2,Rovaniemi
2020-09-06,0.0,-7.6,10.2,Rovaniemi
2020-09-07,0.0,-9.0,10.2,Rovaniemi
2020-09-08,1.2,-10.5,11.0,Rovaniemi
2020-09-09,0.0,-8.8,11.0,Rovaniemi
2020-09-10,0.0,-9.5,11.0,Rovaniemi
2020-09-11,0.0,-10.9,11.0,Rovaniemi
2020-09-12,0.0,-10.3,11.0,Rovaniemi
2020-09-13,0.4,-12.2,11.4,Rovaniemi
2020-09-14,1.7,-14.1,12.6,Rovaniemi
2020-09-15,0.0,-6.7,12.6,Rovaniemi
2020-09-16,0.0,-13.2,12.6,Rovaniemi
2020-09-17,0.0,-11.8,12.6,Rovaniemi
2020-09-18,0.0,-6.3,12.6,Rovaniemi
2020-09-19,3.5,-14.3,15.0,Rovaniemi
2020-09-20,0.0,-12.5,15.0,Rovaniemi
2020-09-21,0.0,-8.3,15.0,Rovaniemi
2020-09-22,1.6,-18.6,16.1,Rovaniemi
2020-09-23,2.4,-11.6,17.8,Rovaniemi
2020-09-24,0.5,-14.8,18.2,Rovaniemi
2020-09-25,0.9,-17.0,18.8,Rovaniemi
2020-09-26,0.0,-16.0,18.8,Rovaniemi
2020-09-27,0.0,-17.5,18.8,Rovaniemi
2020-09-28,0.0,-13.0,18.8,Rovaniemi
2020-09-29,0.1,-17.4,18.9,Rovaniemi
2020-09-30,0.9,-16.1,19.5,Rovaniemi
2020-10-01,1.6,-19.5,20.6,Rovaniemi
2020-10-02,0.0,-17.9,20.6,Rovaniemi
2020-10-03,0.0,-20.0,20.6,Rovaniemi
2020-10-04,0.4,-23.0,20.8,Rovaniemi
2020-10-05,0.9,-16.5,21.4,Rovaniemi
2020-10-06,1.3,-19.3,22.4,Rovaniemi
2020-10-07,0.0,-18.7,22.4,Rovaniemi
2020-10-08,0.7,-22.8,22.8,Rovaniemi
2020-10-09,0.0,-18.4,22.8,Rovaniemi
2020-10-10,1.4,-20.6,23.9,Rovaniemi
2020-10-11,4.0,-21.8,26.6,Rovaniemi
2020-10-12,0.6,-19.9,27.1,Rovaniemi
2020-10-13,0.0,-23.7,27.1,Rovaniemi
2020-10-14,2.8,-20.0,29.0,Rovaniemi
2020-10-15,0.0,-25.3,29.0,Rovaniemi
2020-10-16,1.9,-23.9,30.3,Rovaniemi
2020-10-17,0.0,-26.7,30.3,Rovaniemi
2020-10-18,0.0,-27.6,30.3,Rovaniemi
2020-10-19,0.8,-26.2,30.9,Rovaniemi
2020-10-20,3.3,-25.8,33.2,Rovaniemi
2020-10-21,0.0,-24.4,33.2,Rovaniemi
2020-10-22,0.0,-27.7,33.2,Rovaniemi
2020-10-23,0.0,-25.0,33.2,Rovaniemi
2020-10-24,2.0,-27.6,34.6,Rovaniemi
2020-10-25,2.0,-28.3,36.0,Rovaniemi
2020-10-26,0.0,-25.9,36.0,Rovaniemi
2020-10-27,0.0,-29.1,36.0,Rovaniemi
2020-10-28,0.0,-23.5,36.0,Rovaniemi
2020-10-29,0.0,-27.3,36.0,Rovaniemi
2020-10-30,1.2,-32.1,36.8,Rovaniemi
2020-10-31,0.0,-29.3,36.8,Rovaniemi
2020-11-01,0.6,-30.9,37.2,Rovaniemi
2020-11-02,0.2,-33.7,37.4,Rovaniemi
2020-11-03,2.6,-27.2,39.2,Rovaniemi
2020-11-04,0.0,-27.4,39.2,Rovaniemi
2020-11-05,0.9,-32.2,39.8,Rovaniemi
2020-11-06,0.1,-28.9,39.9,Rovaniemi
2020-11-07,0.0,-28.7,39.9,Rovaniemi
2020-11-08,2.0,-31.2,41.3,Rovaniemi
2020-11-09,0.0,-29.0,41.3,Rovaniemi
2020-11-10,0.0,-30.9,41.3,Rovaniemi
2020-11-11,2.0,-29.0,42.7,Rovaniemi
2020-11-12,0.6,-35.1,43.1,Rovaniemi
2020-11-13,0.0,-32.0,43.1,Rovaniemi
2020-11-14,0.0,-32.1,43.1,Rovaniemi
2020-11-15,0.2,-35.7,43.3,Rovaniemi
2020-11-16,0.0,-35.6,43.3,Rovaniemi
2020-11-17,0.0,-37.2,43.3,Rovaniemi
2020-11-18,0.0,-33.3,43.3,Rovaniemi
2020-11-19,4.7,-34.7,46.6,Rovaniemi
2020-11-20,2.9,-37.0,48.6,Rovaniemi
2020-11-21,0.0,-30.9,48.6,Rovaniemi
2020-11-22,0.0,-33.1,48.6,Rovaniemi
2020-11-23,0.0,-36.1,48.6,Rovaniemi
2020-11-24,1.0,-33.9,49.3,Rovaniemi
2020-11-25,0.4,-35.1,49.6,Rovaniemi
2020-11-26,0.0,-38.6,49.6,Rovaniemi
2020-11-27,0.0,-34.1,49.6,Rovaniemi
2020-11-28,0.0,-30.9,49.6,Rovaniemi
2020-11-29,0.0,-31.5,49.6,Rovaniemi
2020-11-30,0.0,-34.9,49.6,Rovaniemi
2020-12-01,3.9,-36.4,52.3,Rovaniemi
2020-12-02,0.0,-34.0,52.3,Rovaniemi
2020-12-03,2.2,-34.8,53.8,Rovaniemi
2020-12-04,1.3,-35.9,54.8,Rovaniemi
2020-12-05,0.8,-31.0,55.3,Rovaniemi
2020-12-06,0.0,-36.7,55.3,Rovaniemi
2020-12-07,0.0,-33.4,55.3,Rovaniemi
2020-12-08,0.0,-35.5,55.3,Rovaniemi
2020-12-09,2.6,-35.5,57.1,Rovaniemi
2020-12-10,0.0,-40.0,57.1,Rovaniemi
2020-12-11,0.1,-33.2,57.2,Rovaniemi
2020-12-12,1.5,-33.9,58.2,Rovaniemi
2020-12-13,1.5,-35.5,59.3,Rovaniemi
2020-12-14,0.3,-33.4,59.5,Rovaniemi
2020-12-15,0.0,-35.0,59.5,Rovaniemi
2020-12-16,0.0,-39.2,59.5,Rovaniemi
2020-12-17,0.0,-38.4,59.5,Rovaniemi
2020-12-18,0.0,-36.1,59.5,Rovaniemi
2020-12-19,0.6,-40.2,60.0,Rovaniemi
2020-12-20,0.1,-33.1,60.0,Rovaniemi
2020-12-21,0.0,-36.4,60.0,Rovaniemi
2020-12-22,0.8,-35.5,60.6,Rovaniemi
2020-12-23,0.3,-38.2,60.8,Rovaniemi
2020-12-24,3.5,-34.1,63.2,Rovaniemi
2020-12-25,1.3,-36.0,64.1,Rovaniemi
2020-12-26,0.0,-36.4,64.1,Rovaniemi
2020-12-27,0.6,-31.9,64.5,Rovaniemi
2020-12-28,0.5,-32.1,64.9,Rovaniemi
2020-12-29,0.2,-33.4,65.0,Rovaniemi
2020-12-30,0.0,-34.7,65.0,Rovaniemi
2020-12-31,0.0,-36.4,65.0,Rovaniemi
2021-01-01,1.8,-36.3,66.3,Rovaniemi
2021-01-02,2.3,-36.3,67.9,Rovaniemi
2021-01-03,1.5,-34.4,68.9,Rovaniemi
2021-01-04,2.6,-35.4,70.0,Rovaniemi
2021-01-05,4.6,-35.2,70.0,Rovaniemi
2021-01-06,0.0,-31.2,70.0,Rovaniemi
2021-01-07,0.0,-32.1,70.0,Rovaniemi
2021-01-08,0.0,-36.8,70.0,Rovaniemi
2021-01-09,0.1,-34.0,70.0,Rovaniemi
2021-01-10,0.0,-36.5,70.0,Rovaniemi
2021-01-11,0.0,-32.9,70.0,Rovaniemi
2021-01-12,0.0,-29.4,70.0,Rovaniemi
2021-01-13,0.0,-35.0,70.0,Rovaniemi
2021-01-14,1.5,-31.9,70.0,Rovaniemi
2021-01-15,0.0,-29.7,70.0,Rovaniemi
2021-01-16,0.7,-33.9,70.0,Rovaniemi
2021-01-17,0.4,-32.1,70.0,Rovaniemi
2021-01-18,1.6,-28.9,70.0,Rovaniemi
2021-01-19,0.7,-35.3,70.0,Rovaniemi
2021-01-20,0.1,-35.4,70.0,Rovaniemi
2021-01-21,0.0,-35.7,70.0,Rovaniemi
2021-01-22,1.1,-30.5,70.0,Rovaniemi
2021-01-23,0.0,-34.7,70.0,Rovaniemi
2021-01-24,0.0,-30.5,70.0,Rovaniemi
2021-01-25,0.1,-28.3,70.0,Rovaniemi
2021-01-26,1.7,-33.1,70.0,Rovaniemi
2021-01-27,0.7,-33.1,70.0,Rovaniemi
2021-01-28,0.0,-29.2,70.0,Rovaniemi
2021-01-29,0.3,-30.5,70.0,Rovaniemi
2021-01-30,0.7,-36.3,70.0,Rovaniemi
2021-01-31,0.1,-26.3,70.0,Rovaniemi
2021-02-01,0.0,-28.5,70.0,Rovaniemi
2021-02-02,0.5,-30.5,70.0,Rovaniemi
2021-02-03,0.0,-30.3,70.0,Rovaniemi
2021-02-04,0.0,-27.2,70.0,Rovaniemi
2021-02-05,0.0,-28.8,70.0,Rovaniemi
2021-02-06,0.2,-28.2,70.0,Rovaniemi
2021-02-07,0.6,-27.7,70.0,Rovaniemi
2021-02-08,0.0,-29.8,70.0,Rovaniemi
2021-02-09,0.0,-28.3,70.0,Rovaniemi
2021-02-10,0.0,-27.6,70.0,Rovaniemi
2021-02-11,0.0,-28.7,70.0,Rovaniemi
2021-02-12,0.0,-25.8,70.0,Rovaniemi
2021-02-13,0.0,-24.9,70.0,Rovaniemi
2021-02-14,0.0,-21.5,70.0,Rovaniemi
2021-02-15,1.4,-27.3,70.0,Rovaniemi
2021-02-16,0.0,-22.8,70.0,Rovaniemi
2021-02-17,3.2,-21.2,70.0,Rovaniemi
2021-02-18,0.0,-22.0,70.0,Rovaniemi
2021-02-19,0.3,-25.2,70.0,Rovaniemi
2021-02-20,0.2,-24.4,70.0,Rovaniemi
2021-02-21,0.0,-19.5,70.0,Rovaniemi
2021-02-22,0.0,-23.4,70.0,Rovaniemi
2021-02-23,0.0,-22.6,70.0,Rovaniemi
2021-02-24,0.0,-23.4,70.0,Rovaniemi
2021-02-25,0.1,-19.8,70.0,Rovaniemi
2021-02-26,0.0,-27.5,70.0,Rovaniemi
2021-02-27,0.0,-23.0,70.0,Rovaniemi
2021-02-28,1.6,-23.1,70.0,Rovaniemi
2021-03-01,0.5,-16.2,70.0,Rovaniemi
2021-03-02,0.0,-19.2,70.0,Rovaniemi
2021-03-03,0.0,-19.9,70.0,Rovaniemi
2021-03-04,1.4,-19.5,70.0,Rovaniemi
2021-03-05,1.1,-22.1,70.0,Rovaniemi
2021-03-06,0.0,-14.8,70.0,Rovaniemi
2021-03-07,0.0,-18.7,70.0,Rovaniemi
2021-03-08,0.0,-15.9,70.0,Rovaniemi
2021-03-09,0.0,-18.6,70.0,Rovaniemi
2021-03-10,0.0,-16.7,70.0,Rovaniemi
2021-03-11,1.8,-18.5,70.0,Rovaniemi
2021-03-12,0.0,-16.4,70.0,Rovaniemi
2021-03-13,0.0,-12.7,70.0,Rovaniemi
2021-03-14,0.2,-14.7,70.0,Rovaniemi
2021-03-15,0.8,-13.6,70.0,Rovaniemi
2021-03-16,0.0,-13.9,70.0,Rovaniemi
2021-03-17,0.3,-9.6,70.0,Rovaniemi
2021-03-18,1.1,-15.3,70.0,Rovaniemi
2021-03-19,0.0,-13.2,70.0,Rovaniemi
2021-03-20,0.4,-11.9,70.0,Rovaniemi
2021-03-21,0.2,-14.5,70.0,Rovaniemi
2021-03-22,0.0,-11.3,70.0,Rovaniemi
2021-03-23,0.0,-11.1,70.0,Rovaniemi
2021-03-24,1.2,-10.5,70.0,Rovaniemi
2021-03-25,2.5,-10.0,70.0,Rovaniemi
2021-03-26,0.2,-11.6,70.0,Rovaniemi
2021-03-27,0.0,-13.6,70.0,Rovaniemi
2021-03-28,0.6,-8.6,70.0,Rovaniemi
2021-03-29,0.3,-10.9,70.0,Rovaniemi
2021-03-30,0.0,-8.5,70.0,Rovaniemi
2021-03-31,0.0,-9.7,70.0,Rovaniemi
2021-04-01,0.3,-11.1,70.0,Rovaniemi
2021-04-02,0.2,-6.1,70.0,Rovaniemi
2021-04-03,3.1,-4.9,70.0,Rovaniemi
2021-04-04,0.0,-3.4,70.0,Rovaniemi
2021-04-05,1.3,-6.9,70.0,Rovaniemi
2021-04-06,0.1,-5.3,70.0,Rovaniemi
2021-04-07,0.2,-4.1,70.0,Rovaniemi
2021-04-08,1.7,-2.0,70.0,Rovaniemi
2021-04-09,0.9,-8.6,70.0,Rovaniemi
2021-04-10,0.0,-7.5,70.0,Rovaniemi
2021-04-11,0.9,0.1,70.0,Rovaniemi
2021-04-12,0.0,-7.2,70.0,Rovaniemi
2021-04-13,0.0,-0.3,70.0,Rovaniemi
2021-04-14,1.0,1.1,70.0,Rovaniemi
2021-04-15,0.2,0.2,70.0,Rovaniemi
2021-04-16,1.8,-4.0,70.0,Rovaniemi
2021-04-17,1.1,-3.3,70.0,Rovaniemi
2021-04-18,0.0,-0.9,70.0,Rovaniemi
2021-04-19,0.6,4.0,59.9,Rovaniemi
2021-04-20,0.0,4.4,48.1,Rovaniemi
2021-04-21,1.6,1.1,48.1,Rovaniemi
2021-04-22,0.9,-3.3,48.8,Rovaniemi
2021-04-23,0.0,1.5,48.8,Rovaniemi
2021-04-24,0.9,0.9,48.8,Rovaniemi
2021-04-25,0.8,1.8,48.8,Rovaniemi
2021-04-26,0.0,-2.0,48.8,Rovaniemi
2021-04-27,0.0,3.1,43.5,Rovaniemi
2021-04-28,0.0,-1.0,43.5,Rovaniemi
2021-04-29,0.0,-3.2,43.5,Rovaniemi
2021-04-30,1.4,4.0,33.6,Rovaniemi
2021-05-01,2.8,8.5,0.9,Rovaniemi
2021-05-02,0.0,2.0,0.9,Rovaniemi
2021-05-03,2.1,3.2,0.0,Rovaniemi
2021-05-04,0.3,6.9,0.0,Rovaniemi
2021-05-05,0.1,7.9,0.0,Rovaniemi
2021-05-06,1.5,5.5,0.0,Rovaniemi
2021-05-07,0.5,3.8,0.0,Rovaniemi
2021-05-08,1.3,9.2,0.0,Rovaniemi
2021-05-09,0.0,3.0,0.0,Rovaniemi
2021-05-10,0.0,5.1,0.0,Rovaniemi
2021-05-11,1.0,8.1,0.0,Rovaniemi
2021-05-12,0.0,3.0,0.0,Rovaniemi
2021-05-13,0.9,8.1,0.0,Rovaniemi
2021-05-14,0.0,10.3,0.0,Rovaniemi
2021-05-15,2.7,11.9,0.0,Rovaniemi
2021-05-16,0.8,6.9,0.0,Rovaniemi
2021-05-17,0.2,7.0,0.0,Rovaniemi
2021-05-18,3.3,10.1,0.0,Rovaniemi
2021-05-19,5.5,7.0,0.0,Rovaniemi
2021-05-20,0.1,8.0,0.0,Rovaniemi
2021-05-21,0.0,9.8,0.0,Rovaniemi
2021-05-22,1.2,10.1,0.0,Rovaniemi
2021-05-23,0.0,4.6,0.0,Rovaniemi
2021-05-24,0.0,6.7,0.0,Rovaniemi
2021-05-25,0.6,5.2,0.0,Rovaniemi
2021-05-26,0.1,5.8,0.0,Rovaniemi
2021-05-27,1.3,7.3,0.0,Rovaniemi
2021-05-28,0.0,9.7,0.0,Rovaniemi
2021-05-29,0.6,10.1,0.0,Rovaniemi
2021-05-30,0.0,5.2,0.0,Rovaniemi
2021-05-31,0.4,8.4,0.0,Rovaniemi
2021-06-01,1.2,7.0,0.0,Rovaniemi
2021-06-02,1.9,10.5,0.0,Rovaniemi
2021-06-03,0.0,9.4,0.0,Rovaniemi
2021-06-04,0.0,14.3,0.0,Rovaniemi
2021-06-05,1.1,10.9,0.0,Rovaniemi
2021-06-06,0.2,9.9,0.0,Rovaniemi
2021-06-07,0.0,10.8,0.0,Rovaniemi
2021-06-08,0.0,9.9,0.0,Rovaniemi
2021-06-09,0.0,15.0,0.0,Rovaniemi
2021-06-10,0.0,10.9,0.0,Rovaniemi
2021-06-11,1.3,12.9,0.0,Rovaniemi
2021-06-12,1.4,13.8,0.0,Rovaniemi
2021-06-13,0.0,10.2,0.0,Rovaniemi
2021-06-14,4.6,7.4,0.0,Rovaniemi
2021-06-15,0.0,10.7,0.0,Rovaniemi
2021-06-16,0.5,13.6,0.0,Rovaniemi
2021-06-17,0.3,7.7,0.0,Rovaniemi
2021-06-18,0.2,12.6,0.0,Rovaniemi
2021-06-19,6.9,14.1,0.0,Rovaniemi
2021-06-20,0.0,15.5,0.0,Rovaniemi
2021-06-21,2.7,13.7,0.0,Rovaniemi
2021-06-22,0.9,12.7,0.0,Rovaniemi
2021-06-23,0.0,12.4,0.0,Rovaniemi
2021-06-24,0.0,8.9,0.0,Rovaniemi
2021-06-25,0.0,9.5,0.0,Rovaniemi
2021-06-26,0.7,7.5,0.0,Rovaniemi
2021-06-27,0.0,11.9,0.0,Rovaniemi
2021-06-28,0.6,12.8,0.0,Rovaniemi
2021-06-29,2.0,11.9,0.0,Rovaniemi
2021-06-30,0.7,12.3,0.0,Rovaniemi
2021-07-01,3.8,13.4,0.0,Rovaniemi
2021-07-02,0.1,8.1,0.0,Rovaniemi
2021-07-03,0.0,11.4,0.0,Rovaniemi
2021-07-04,0.0,11.8,0.0,Rovaniemi
2021-07-05,1.8,9.9,0.0,Rovaniemi
2021-07-06,2.7,5.6,0.0,Rovaniemi
2021-07-07,0.0,8.3,0.0,Rovaniemi
2021-07-08,0.0,9.4,0.0,Rovaniemi
2021-07-09,4.1,10.9,0.0,Rovaniemi
2021-07-10,2.6,10.5,0.0,Rovaniemi
2021-07-11,0.9,15.1,0.0,Rovaniemi
2021-07-12,0.0,12.5,0.0,Rovaniemi
2021-07-13,0.2,9.9,0.0,Rovaniemi
2021-07-14,3.8,10.1,0.0,Rovaniemi
2021-07-15,2.3,12.7,0.0,Rovaniemi
2021-07-16,0.0,12.7,0.0,Rovaniemi
2021-07-17,0.0,10.0,0.0,Rovaniemi
2021-07-18,0.0,13.3,0.0,Rovaniemi
2021-07-19,2.8,6.5,0.0,Rovaniemi
2021-07-20,1.1,8.5,0.0,Rovaniemi
2021-07-21,0.4,16.3,0.0,Rovaniemi
2021-07-22,2.5,9.9,0.0,Rovaniemi
2021-07-23,0.6,7.5,0.0,Rovaniemi
2021-07-24,3.0,7.9,0.0,Rovaniemi
2021-07-25,0.0,7.9,0.0,Rovaniemi
2021-07-26,0.3,11.3,0.0,Rovaniemi
2021-07-27,0.0,8.9,0.0,Rovaniemi
2021-07-28,0.0,6.5,0.0,Rovaniemi
2021-07-29,0.0,2.2,0.0,Rovaniemi
2021-07-30,0.6,4.3,0.0,Rovaniemi
2021-07-31,0.5,6.0,0.0,Rovaniemi
2021-08-01,0.0,5.2,0.0,Rovaniemi
2021-08-02,4.1,8.0,0.0,Rovaniemi
2021-08-03,0.1,4.4,0.0,Rovaniemi
2021-08-04,0.0,6.8,0.0,Rovaniemi
2021-08-05,0.0,0.7,0.0,Rovaniemi
2021-08-06,4.3,2.7,0.0,Rovaniemi
2021-08-07,0.0,5.5,0.0,Rovaniemi
2021-08-08,0.9,8.6,0.0,Rovaniemi
2021-08-09,3.3,2.7,0.0,Rovaniemi
2021-08-10,1.0,4.8,0.0,Rovaniemi
2021-08-11,4.0,5.8,0.0,Rovaniemi
2021-08-12,1.3,4.5,0.0,Rovaniemi
2021-08-13,0.0,3.6,0.0,Rovaniemi
2021-08-14,1.7,0.5,0.0,Rovaniemi
2021-08-15,0.0,4.9,0.0,Rovaniemi
2021-08-16,0.9,-2.6,0.6,Rovaniemi
2021-08-17,0.6,-2.8,1.0,Rovaniemi
2021-08-18,0.0,4.7,0.0,Rovaniemi
2021-08-19,5.7,0.5,0.0,Rovaniemi
2021-08-20,0.5,-3.8,0.4,Rovaniemi
2021-08-21,0.2,-4.7,0.5,Rovaniemi
2021-08-22,1.5,-5.2,1.5,Rovaniemi
2021-08-23,1.0,3.2,0.0,Rovaniemi
2021-08-24,0.0,-2.4,0.0,Rovaniemi
2021-08-25,5.4,-3.9,3.8,Rovaniemi
2021-08-26,5.9,1.1,3.8,Rovaniemi
2021-08-27,0.0,-2.8,3.8,Rovaniemi
2021-08-28,0.7,-4.6,4.2,Rovaniemi
2021-08-29,0.0,-1.5,4.2,Rovaniemi
2021-08-30,1.9,-3.1,5.6,Rovaniemi
2021-08-31,0.7,-3.5,6.1,Rovaniemi
2021-09-01,0.5,-6.1,6.4,Rovaniemi
2021-09-02,2.2,-8.0,7.9,Rovaniemi
2021-09-03,2.9,-8.7,10.0,Rovaniemi
